PU;NAME;WGMS_ID;SURVEY_DATE;REFERENCE_DATE;AREA;ANN_BAL;ANN_BAL_UNC;INVESTIGATOR;SPONS_AGENCY;REFERENCE;REMARKS
RU;LEVIY AKTRU;794;19820918;19810914;6.24;-410;;;;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 56. Seasonal data provided by Atsumu Ohmura.
RU;LEVIY AKTRU;794;19830906;19820918;6.24;280;;;;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 73. Seasonal data provided by Atsumu Ohmura.
RU;LEVIY AKTRU;794;19840903;19830906;6.24;320;;;;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 74. Seasonal data provided by Atsumu Ohmura.
RU;LEVIY AKTRU;794;19850905;19840903;6.24;150;;;;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 67. Seasonal data provided by Atsumu Ohmura.
RU;LEVIY AKTRU;794;19860901;19850905;6.24;60;;;;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 66.
RU;LEVIY AKTRU;794;19870831;19860901;6.24;200;;;;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 68.
RU;LEVIY AKTRU;794;19880913;19870831;6.24;370;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 72.
RU;LEVIY AKTRU;794;19890905;19880913;6.24;30;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 63.
RU;LEVIY AKTRU;794;19900908;19890905;6.24;50;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): ELA = 3120, AAR = 68.
RU;LEVIY AKTRU;794;19910830;19900909;5.95;-480;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 52.
RU;LEVIY AKTRU;794;19920902;19910831;5.95;-190;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;LEVIY AKTRU;794;19930905;19920903;5.95;240;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;LEVIY AKTRU;794;19940828;19930906;5.95;-360;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;LEVIY AKTRU;794;19950826;19940829;5.95;-30;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): AAR = 72 [5, 6, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;LEVIY AKTRU;794;19960829;19950827;5.95;-170;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;19970831;19960829;5.95;-150;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;19980911;19970831;5.95;-1120;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;19990902;19980911;5.95;-140;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20000903;19990902;5.95;-290;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20010908;20000904;;-240;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20020906;20010909;;-370;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20030905;20020907;;-400;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20040907;20030906;;-260;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20050830;20040908;;40;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20069999;20059999;;-190;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20079999;20069999;;-320;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20089999;20079999;;-810;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20099999;20089999;;470;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;LEVIY AKTRU;794;20109999;20099999;;210;;;;;
RU;LEVIY AKTRU;794;20119999;20109999;;-480;;;;;
RU;LEVIY AKTRU;794;20129999;20119999;;-1020;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;19629999;19619999;;-400;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 67.  Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19639999;19629999;;-340;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19649999;19639999;;-280;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 73. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19659999;19649999;;-560;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 46. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19669999;19659999;;-380;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19679999;19669999;;290;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 82. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19689999;19679999;;-20;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19699999;19689999;;290;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19709999;19699999;3.81;120;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 78. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19719999;19709999;3.81;250;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19729999;19719999;3.81;70;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19739999;19729999;3.63;100;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19749999;19739999;3.63;-1470;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 29. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19759999;19749999;3.63;400;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 86. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19760924;19750917;3.63;680;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 87.
RU;MALIY AKTRU;795;19770930;19760925;3.63;490;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 84.
RU;MALIY AKTRU;795;19780928;19771001;3.63;-410;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 49.
RU;MALIY AKTRU;795;19791007;19780929;3.63;-580;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 47.
RU;MALIY AKTRU;795;19800923;19791008;3.63;110;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19810914;19800923;2.86;-310;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 67.  Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19820918;19810914;2.86;-660;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 45. Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19830906;19820918;2.86;150;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19840903;19830906;2.86;310;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19850905;19840903;2.86;240;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Seasonal data provided by Atsumu Ohmura.
RU;MALIY AKTRU;795;19860902;19850905;2.86;40;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 75.
RU;MALIY AKTRU;795;19870909;19860902;2.86;170;;;;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19880913;19870909;2.86;470;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19890917;19880913;2.86;220;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19900910;19890917;2.86;130;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): ELA = 3180, AAR = 75.
RU;MALIY AKTRU;795;19910830;19900911;2.73;-540;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;Data from Dyurgerov, M.(2002): AAR = 38.
RU;MALIY AKTRU;795;19920902;19910831;2.73;-170;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19930905;19920903;2.73;340;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19940830;19930906;2.73;-150;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19950827;19940831;2.73;160;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;Data from Dyurgerov, M.(2002): [3, 4, 5, 6, 53, 62, 69, 75, 75a, 101] For detailed reference information consult Dyurgerov's Appendix 1!;
RU;MALIY AKTRU;795;19960829;19950828;2.73;-130;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;19970905;19960829;2.73;-50;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;ELA also reported as 3220, AAR as 68.
RU;MALIY AKTRU;795;19980915;19970905;2.73;-1230;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;19990907;19980915;2.73;-110;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20000905;19990907;2.73;-210;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20010912;20000906;;-190;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20020906;20010913;;-410;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20030908;20020907;;-370;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20040911;20030909;;-150;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20050509;20040912;;160;10;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20069999;20059999;;-140;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20079999;20069999;;-340;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20089999;20079999;;-870;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20099999;20089999;;590;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20109999;20099999;;300;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20119999;20109999;;-520;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALIY AKTRU;795;20129999;20119999;;-1100;;Narozhniy Y. (TGU);TGU: Laboratory of Glacioclimatology, Tomsk State University;;
RU;MALYY BERELSKIY;830;19639999;19629999;;10;;;;"Data from Cogley (2008, updated 2013) based on: Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p.";Multi-annual observation (50 mm w.e.) evenly distributed to corresponding years.
RU;MALYY BERELSKIY;830;19649999;19639999;;10;;;;"Data from Cogley (2008, updated 2013) based on: Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p.";Multi-annual observation (50 mm w.e.) evenly distributed to corresponding years.
RU;MALYY BERELSKIY;830;19659999;19649999;;10;;;;"Data from Cogley (2008, updated 2013) based on: Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p.";Multi-annual observation (50 mm w.e.) evenly distributed to corresponding years.
RU;MALYY BERELSKIY;830;19669999;19659999;;10;;;;"Data from Cogley (2008, updated 2013) based on: Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p.";Multi-annual observation (50 mm w.e.) evenly distributed to corresponding years.
RU;MALYY BERELSKIY;830;19679999;19669999;;10;;;;"Data from Cogley (2008, updated 2013) based on: Kasser (1973); Fluctuations of Glaciers (1965-1970), Vol. II, 357 p.";Multi-annual observation (50 mm w.e.) evenly distributed to corresponding years.
RU;MARUKHSKIY;727;19679999;19669999;3.33;-430;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19689999;19679999;3.33;-170;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19699999;19689999;3.33;-940;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19709999;19699999;3.33;390;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19719999;19709999;3.33;-900;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19729999;19719999;3.33;-1190;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19739999;19729999;3.33;-120;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19749999;19739999;3.33;-370;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19759999;19749999;3.33;-1260;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19769999;19759999;3.33;340;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19779999;19769999;3.33;-820;;;;;Data from Dyurgerov, M. (2002): [2, 3, 4, 5, 50] For detailed references consult Dyurgerov's Appendix 1!
RU;MARUKHSKIY;727;19819999;19809999;;-590;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1988): Fluctuations of Glaciers (1980-1985), Vol. V, 288 p. Panov (1993); Evolyutsiya Sovremennogo Oledeneniya Kavkaza, 431 p.";
RU;MARUKHSKIY;727;19829999;19819999;;-400;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1988): Fluctuations of Glaciers (1980-1985), Vol. V, 288 p. Panov (1993); Evolyutsiya Sovremennogo Oledeneniya Kavkaza, 431 p.";
RU;MUTNOVSKIY NE;788;19800915;19790913;1.374;28;;;;;
RU;MUTNOVSKIY NE;788;19810922;19800916;1.37;-470;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY NE;788;19820917;19810923;1.37;680;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY NE;788;19830921;19820918;1.37;-160;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY NE;788;19840921;19830922;1.38;550;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY SW;787;19800915;19790913;1.09;29;;;;;
RU;MUTNOVSKIY SW;787;19810922;19800916;1.08;-480;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY SW;787;19820917;19810923;1.1;1150;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY SW;787;19830921;19820918;1.09;-140;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;MUTNOVSKIY SW;787;19840921;19830922;1.09;230;;;;;Data from Dyurgerov, M.(2002): [4] For detailed reference information consult Dyurgerov's Appendix 1!
RU;NO.104;707;19759999;19749999;;-210;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1993); Fluctuations of Glaciers 1985-1990, VI, 296 p. Barkov et al. (1992); Materialy Glyatsiologicheskikh Issledovaniy, 72, 35-41 p.";
RU;NO.104;707;19769999;19759999;1805;220;;;;;
RU;NO.104;707;19779999;19769999;;190;;;;;
RU;NO.104;707;19789999;19779999;;-240;;;;;
RU;NO.104;707;19799999;19789999;;-610;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1993); Fluctuations of Glaciers 1985-1990, VI, 296 p. Barkov et al. (1992); Materialy Glyatsiologicheskikh Issledovaniy, 72, 35-41 p.";
RU;NO.104;707;19809999;19799999;;-160;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1993); Fluctuations of Glaciers 1985-1990, VI, 296 p. Barkov et al. (1992); Materialy Glyatsiologicheskikh Issledovaniy, 72, 35-41 p.";
RU;NO.104;707;19819999;19809999;;260;;;;"Data from Cogley (2008, updated 2013) based on: Haeberli et al. (1993); Fluctuations of Glaciers 1985-1990, VI, 296 p. Barkov et al. (1992); Materialy Glyatsiologicheskikh Issledovaniy, 72, 35-41 p.";
RU;NO.104;707;19860801;19850901;1817;80;;;;;
RU;NO.104;707;19870801;19860901;1817;-70;;;;;
RU;NO.104;707;19880801;19870901;1817;420;;;;;
RU;NO.31;3534;19579999;19569999;;-140;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19589999;19579999;;180;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19599999;19589999;;-410;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19609999;19599999;;-490;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19619999;19609999;;-740;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19629999;19619999;;110;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19639999;19629999;;-305;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19649999;19639999;;330;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19659999;19649999;;220;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19669999;19659999;;-130;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
RU;NO.31;3534;19679999;19669999;;45;;;;"Data from Cogley (2008, updated 2013) based on: Kaul (1986); Transactions of the Institute of Indian Geographers, 8, 95-112 p. Dyurgerov (1994); Global Glacier Mass Balance Monitoring Part 1, 53 p.";
